LAD_CODE,RESULT
E07000119,"[
  {
    ""latitude"": 53.7731,
    ""longitude"": -2.9157,
    ""name"": ""Fylde""
  },
  {
    ""latitude"": 53.7543,
    ""longitude"": -3.0078,
    ""name"": ""Lytham St Annes""
  },
  {
    ""latitude"": 53.7834,
    ""longitude"": -2.8724,
    ""name"": ""Kirkham""
  },
  {
    ""latitude"": 53.7561,
    ""longitude"": -2.8222,
    ""name"": ""Freckleton""
  },
  {
    ""latitude"": 53.795,
    ""longitude"": -2.8835,
    ""name"": ""Wesham""
  },
  {
    ""latitude"": 53.745,
    ""longitude"": -2.8861,
    ""name"": ""Warton""
  },
  {
    ""latitude"": 53.7539,
    ""longitude"": -3.0311,
    ""name"": ""St Annes-on-Sea""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -2.9167,
    ""name"": ""Wrea Green""
  },
  {
    ""latitude"": 53.8333,
    ""longitude"": -2.8667,
    ""name"": ""Elswick""
  },
  {
    ""latitude"": 53.8,
    ""longitude"": -2.8333,
    ""name"": ""Newton with Clifton""
  }
]"
E07000120,"[
  {
    ""latitude"": 53.7667,
    ""longitude"": -2.3667,
    ""name"": ""Hyndburn""
  },
  {
    ""latitude"": 53.7531,
    ""longitude"": -2.3667,
    ""name"": ""Accrington""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -2.4167,
    ""name"": ""Great Harwood""
  },
  {
    ""latitude"": 53.7333,
    ""longitude"": -2.4,
    ""name"": ""Oswaldtwistle""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -2.3833,
    ""name"": ""Clayton-le-Moors""
  },
  {
    ""latitude"": 53.7667,
    ""longitude"": -2.4167,
    ""name"": ""Rishton""
  },
  {
    ""latitude"": 53.75,
    ""longitude"": -2.3833,
    ""name"": ""Church""
  },
  {
    ""latitude"": 53.7833,
    ""longitude"": -2.35,
    ""name"": ""Altham""
  },
  {
    ""latitude"": 53.75,
    ""longitude"": -2.3333,
    ""name"": ""Huncoat""
  },
  {
    ""latitude"": 53.7333,
    ""longitude"": -2.35,
    ""name"": ""Baxenden""
  }
]"
E07000121,"[
  {
    ""latitude"": 52.7543,
    ""longitude"": 0.3969,
    ""name"": ""King's Lynn""
  },
  {
    ""latitude"": 52.6037,
    ""longitude"": 0.3834,
    ""name"": ""Downham Market""
  },
  {
    ""latitude"": 52.9408,
    ""longitude"": 0.4871,
    ""name"": ""Hunstanton""
  },
  {
    ""latitude"": 52.9075,
    ""longitude"": 0.5211,
    ""name"": ""Heacham""
  },
  {
    ""latitude"": 52.8444,
    ""longitude"": 0.5083,
    ""name"": ""Dersingham""
  },
  {
    ""latitude"": 52.77,
    ""longitude"": 0.29,
    ""name"": ""Terrington St Clement""
  },
  {
    ""latitude"": 52.67,
    ""longitude"": 0.38,
    ""name"": ""Watlington""
  },
  {
    ""latitude"": 52.88,
    ""longitude"": 0.5,
    ""name"": ""Snettisham""
  },
  {
    ""latitude"": 52.76,
    ""longitude"": 0.42,
    ""name"": ""Gaywood""
  },
  {
    ""latitude"": 52.74,
    ""longitude"": 0.23,
    ""name"": ""Walpole St Peter""
  }
]"
E07000122,"[
  {
    ""latitude"": 53.8662,
    ""longitude"": -2.1647,
    ""name"": ""Pendle""
  },
  {
    ""latitude"": 53.8333,
    ""longitude"": -2.2167,
    ""name"": ""Nelson""
  },
  {
    ""latitude"": 53.85,
    ""longitude"": -2.1667,
    ""name"": ""Colne""
  },
  {
    ""latitude"": 53.9167,
    ""longitude"": -2.1889,
    ""name"": ""Barnoldswick""
  },
  {
    ""latitude"": 53.8167,
    ""longitude"": -2.2333,
    ""name"": ""Brierfield""
  },
  {
    ""latitude"": 53.9144,
    ""longitude"": -2.1431,
    ""name"": ""Earby""
  },
  {
    ""latitude"": 53.85,
    ""longitude"": -2.2167,
    ""name"": ""Barrowford""
  },
  {
    ""latitude"": 53.8333,
    ""longitude"": -2.1333,
    ""name"": ""Trawden""
  },
  {
    ""latitude"": 53.8333,
    ""longitude"": -2.2667,
    ""name"": ""Fence""
  },
  {
    ""latitude"": 53.8833,
    ""longitude"": -2.15,
    ""name"": ""Foulridge""
  }
]"
E07000123,"[
  {
    ""latitude"": 51.7356,
    ""longitude"": 0.4735,
    ""name"": ""Chelmsford""
  },
  {
    ""latitude"": 51.6433,
    ""longitude"": 0.6014,
    ""name"": ""South Woodham Ferrers""
  },
  {
    ""latitude"": 51.7189,
    ""longitude"": 0.4914,
    ""name"": ""Great Baddow""
  },
  {
    ""latitude"": 51.7308,
    ""longitude"": 0.4278,
    ""name"": ""Writtle""
  },
  {
    ""latitude"": 51.7139,
    ""longitude"": 0.5842,
    ""name"": ""Danbury""
  },
  {
    ""latitude"": 51.7553,
    ""longitude"": 0.4731,
    ""name"": ""Broomfield""
  },
  {
    ""latitude"": 51.7417,
    ""longitude"": 0.4917,
    ""name"": ""Springfield""
  },
  {
    ""latitude"": 51.7064,
    ""longitude"": 0.4778,
    ""name"": ""Galleywood""
  },
  {
    ""latitude"": 51.6767,
    ""longitude"": 0.5639,
    ""name"": ""Bicknacre""
  },
  {
    ""latitude"": 51.6833,
    ""longitude"": 0.525,
    ""name"": ""Stock""
  }
]"
E07000124,"[
  {
    ""latitude"": 51.8388,
    ""longitude"": 1.1546,
    ""name"": ""Tendring""
  },
  {
    ""latitude"": 51.7932,
    ""longitude"": 1.1546,
    ""name"": ""Clacton-on-Sea""
  },
  {
    ""latitude"": 51.9425,
    ""longitude"": 1.2825,
    ""name"": ""Harwich""
  },
  {
    ""latitude"": 51.8312,
    ""longitude"": 1.2484,
    ""name"": ""Frinton-on-Sea""
  },
  {
    ""latitude"": 51.8512,
    ""longitude"": 1.2736,
    ""name"": ""Walton-on-the-Naze""
  },
  {
    ""latitude"": 51.8167,
    ""longitude"": 1.0167,
    ""name"": ""Brightlingsea""
  },
  {
    ""latitude"": 51.9456,
    ""longitude"": 1.0617,
    ""name"": ""Manningtree""
  },
  {
    ""latitude"": 51.9333,
    ""longitude"": 1.2833,
    ""name"": ""Dovercourt""
  },
  {
    ""latitude"": 51.85,
    ""longitude"": 1.0667,
    ""name"": ""Great Bentley""
  },
  {
    ""latitude"": 51.85,
    ""longitude"": 1.1667,
    ""name"": ""Thorpe-le-Soken""
  }
]"
E07000125,"[
  {
    ""latitude"": 53.7,
    ""longitude"": -2.2833,
    ""name"": ""Rossendale""
  },
  {
    ""latitude"": 53.7004,
    ""longitude"": -2.293,
    ""name"": ""Rawtenstall""
  },
  {
    ""latitude"": 53.7037,
    ""longitude"": -2.3305,
    ""name"": ""Haslingden""
  },
  {
    ""latitude"": 53.7037,
    ""longitude"": -2.1988,
    ""name"": ""Bacup""
  },
  {
    ""latitude"": 53.695,
    ""longitude"": -2.25,
    ""name"": ""Waterfoot""
  },
  {
    ""latitude"": 53.643,
    ""longitude"": -2.1748,
    ""name"": ""Whitworth""
  },
  {
    ""latitude"": 53.6833,
    ""longitude"": -2.3167,
    ""name"": ""Helmshore""
  },
  {
    ""latitude"": 53.65,
    ""longitude"": -2.3167,
    ""name"": ""Edenfield""
  },
  {
    ""latitude"": 53.6917,
    ""longitude"": -2.2167,
    ""name"": ""Stacksteads""
  },
  {
    ""latitude"": 53.7083,
    ""longitude"": -2.2667,
    ""name"": ""Crawshawbooth""
  }
]"
E07000126,"[
  {
    ""latitude"": 52.7861,
    ""longitude"": -0.0254,
    ""name"": ""South Holland""
  },
  {
    ""latitude"": 52.7858,
    ""longitude"": -0.1529,
    ""name"": ""Spalding""
  },
  {
    ""latitude"": 52.8,
    ""longitude"": 0.0167,
    ""name"": ""Holbeach""
  },
  {
    ""latitude"": 52.7833,
    ""longitude"": 0.1167,
    ""name"": ""Long Sutton""
  },
  {
    ""latitude"": 52.8167,
    ""longitude"": -0.1833,
    ""name"": ""Pinchbeck""
  },
  {
    ""latitude"": 52.6833,
    ""longitude"": -0.1667,
    ""name"": ""Crowland""
  },
  {
    ""latitude"": 52.75,
    ""longitude"": 0.1833,
    ""name"": ""Sutton Bridge""
  },
  {
    ""latitude"": 52.9,
    ""longitude"": -0.1667,
    ""name"": ""Donington""
  },
  {
    ""latitude"": 52.7667,
    ""longitude"": 0.0333,
    ""name"": ""Fleet""
  },
  {
    ""latitude"": 52.7833,
    ""longitude"": 0,
    ""name"": ""Whaplode""
  }
]"
E07000127,"[
  {
    ""latitude"": 51.2917,
    ""longitude"": 0.4142,
    ""name"": ""West Malling""
  },
  {
    ""latitude"": 51.1955,
    ""longitude"": 0.2752,
    ""name"": ""Tonbridge""
  },
  {
    ""latitude"": 51.2042,
    ""longitude"": 0.3889,
    ""name"": ""East Peckham""
  },
  {
    ""latitude"": 51.2167,
    ""longitude"": 0.3333,
    ""name"": ""Hadlow""
  },
  {
    ""latitude"": 51.2,
    ""longitude"": 0.2333,
    ""name"": ""Hildenborough""
  },
  {
    ""latitude"": 51.2944,
    ""longitude"": 0.3056,
    ""name"": ""Borough Green""
  },
  {
    ""latitude"": 51.2667,
    ""longitude"": 0.4,
    ""name"": ""Kings Hill""
  },
  {
    ""latitude"": 51.3,
    ""longitude"": 0.4667,
    ""name"": ""Aylesford""
  },
  {
    ""latitude"": 51.25,
    ""longitude"": 0.4333,
    ""name"": ""Wateringbury""
  },
  {
    ""latitude"": 51.3333,
    ""longitude"": 0.45,
    ""name"": ""Snodland""
  }
]"
E07000192,"[
  {
    ""latitude"": 52.6835,
    ""longitude"": -1.8267,
    ""name"": ""Lichfield""
  },
  {
    ""latitude"": 52.6806,
    ""longitude"": -1.9242,
    ""name"": ""Burntwood""
  },
  {
    ""latitude"": 52.6142,
    ""longitude"": -1.6992,
    ""name"": ""Fazeley""
  },
  {
    ""latitude"": 52.6319,
    ""longitude"": -1.8539,
    ""name"": ""Shenstone""
  },
  {
    ""latitude"": 52.65,
    ""longitude"": -1.7967,
    ""name"": ""Whittington""
  },
  {
    ""latitude"": 52.7167,
    ""longitude"": -1.7389,
    ""name"": ""Fradley""
  },
  {
    ""latitude"": 52.7289,
    ""longitude"": -1.7603,
    ""name"": ""Alrewas""
  },
  {
    ""latitude"": 52.7333,
    ""longitude"": -1.8667,
    ""name"": ""Armitage""
  },
  {
    ""latitude"": 52.75,
    ""longitude"": -1.8,
    ""name"": ""Kings Bromley""
  },
  {
    ""latitude"": 52.5833,
    ""longitude"": -1.8833,
    ""name"": ""Little Aston""
  }
]"
E07000193,"[
  {
    ""latitude"": 51.1295,
    ""longitude"": -0.0142,
    ""name"": ""East Grinstead""
  },
  {
    ""latitude"": 51.006,
    ""longitude"": -0.1053,
    ""name"": ""Haywards Heath""
  },
  {
    ""latitude"": 50.954,
    ""longitude"": -0.128,
    ""name"": ""Burgess Hill""
  },
  {
    ""latitude"": 50.93,
    ""longitude"": -0.171,
    ""name"": ""Hurstpierpoint""
  },
  {
    ""latitude"": 51.007,
    ""longitude"": -0.143,
    ""name"": ""Cuckfield""
  },
  {
    ""latitude"": 51.013,
    ""longitude"": -0.083,
    ""name"": ""Lindfield""
  },
  {
    ""latitude"": 50.924,
    ""longitude"": -0.145,
    ""name"": ""Hassocks""
  },
  {
    ""latitude"": 51.052,
    ""longitude"": -0.137,
    ""name"": ""Balcombe""
  },
  {
    ""latitude"": 51.037,
    ""longitude"": -0.083,
    ""name"": ""Ardingly""
  },
  {
    ""latitude"": 51.052,
    ""longitude"": -0.025,
    ""name"": ""Horsted Keynes""
  }
]"
E07000194,"[
  {
    ""latitude"": 51.7567,
    ""longitude"": -0.3367,
    ""name"": ""St Albans""
  },
  {
    ""latitude"": 51.8177,
    ""longitude"": -0.3573,
    ""name"": ""Harpenden""
  },
  {
    ""latitude"": 51.7236,
    ""longitude"": -0.2956,
    ""name"": ""London Colney""
  },
  {
    ""latitude"": 51.8119,
    ""longitude"": -0.2867,
    ""name"": ""Wheathampstead""
  },
  {
    ""latitude"": 51.8047,
    ""longitude"": -0.4028,
    ""name"": ""Redbourn""
  },
  {
    ""latitude"": 51.7789,
    ""longitude"": -0.3106,
    ""name"": ""Sandridge""
  },
  {
    ""latitude"": 51.7372,
    ""longitude"": -0.2631,
    ""name"": ""Colney Heath""
  },
  {
    ""latitude"": 51.8428,
    ""longitude"": -0.4528,
    ""name"": ""Markyate""
  },
  {
    ""latitude"": 51.7319,
    ""longitude"": -0.3528,
    ""name"": ""Chiswell Green""
  },
  {
    ""latitude"": 51.7097,
    ""longitude"": -0.3639,
    ""name"": ""Bricket Wood""
  }
]"
E07000195,"[
  {
    ""latitude"": 51.8785,
    ""longitude"": 0.5534,
    ""name"": ""Braintree""
  },
  {
    ""latitude"": 51.8021,
    ""longitude"": 0.6381,
    ""name"": ""Witham""
  },
  {
    ""latitude"": 51.945,
    ""longitude"": 0.6352,
    ""name"": ""Halstead""
  },
  {
    ""latitude"": 51.85,
    ""longitude"": 0.55,
    ""name"": ""Great Notley""
  },
  {
    ""latitude"": 51.8725,
    ""longitude"": 0.6869,
    ""name"": ""Coggeshall""
  },
  {
    ""latitude"": 51.93,
    ""longitude"": 0.6989,
    ""name"": ""Earls Colne""
  },
  {
    ""latitude"": 51.9689,
    ""longitude"": 0.5953,
    ""name"": ""Sible Hedingham""
  },
  {
    ""latitude"": 52.0167,
    ""longitude"": 0.5667,
    ""name"": ""Great Yeldham""
  },
  {
    ""latitude"": 51.8342,
    ""longitude"": 0.7236,
    ""name"": ""Kelvedon""
  },
  {
    ""latitude"": 51.8333,
    ""longitude"": 0.6167,
    ""name"": ""Silver End""
  }
]"
E07000196,"[
  {
    ""latitude"": 52.6333,
    ""longitude"": -2.1667,
    ""name"": ""South Staffordshire""
  },
  {
    ""latitude"": 52.6333,
    ""longitude"": -2.2,
    ""name"": ""Codsall""
  },
  {
    ""latitude"": 52.7167,
    ""longitude"": -2.1167,
    ""name"": ""Penkridge""
  },
  {
    ""latitude"": 52.5333,
    ""longitude"": -2.2,
    ""name"": ""Wombourne""
  },
  {
    ""latitude"": 52.6667,
    ""longitude"": -2.0333,
    ""name"": ""Cheslyn Hay""
  },
  {
    ""latitude"": 52.6667,
    ""longitude"": -2.0167,
    ""name"": ""Great Wyrley""
  },
  {
    ""latitude"": 52.45,
    ""longitude"": -2.25,
    ""name"": ""Kinver""
  },
  {
    ""latitude"": 52.6833,
    ""longitude"": -2.1833,
    ""name"": ""Brewood""
  },
  {
    ""latitude"": 52.65,
    ""longitude"": -2.1,
    ""name"": ""Featherstone""
  },
  {
    ""latitude"": 52.6333,
    ""longitude"": -2.05,
    ""name"": ""Essington""
  }
]"
E07000197,"[
  {
    ""latitude"": 52.8053,
    ""longitude"": -2.1166,
    ""name"": ""Stafford""
  },
  {
    ""latitude"": 52.9033,
    ""longitude"": -2.1494,
    ""name"": ""Stone""
  },
  {
    ""latitude"": 52.861,
    ""longitude"": -2.252,
    ""name"": ""Eccleshall""
  },
  {
    ""latitude"": 52.778,
    ""longitude"": -2.242,
    ""name"": ""Gnosall""
  },
  {
    ""latitude"": 52.8,
    ""longitude"": -2.014,
    ""name"": ""Great Haywood""
  },
  {
    ""latitude"": 52.79,
    ""longitude"": -2,
    ""name"": ""Little Haywood""
  },
  {
    ""latitude"": 52.823,
    ""longitude"": -2.023,
    ""name"": ""Hixon""
  },
  {
    ""latitude"": 52.94,
    ""longitude"": -2.157,
    ""name"": ""Barlaston""
  },
  {
    ""latitude"": 52.89,
    ""longitude"": -2.18,
    ""name"": ""Yarnfield""
  },
  {
    ""latitude"": 52.92,
    ""longitude"": -2.17,
    ""name"": ""Tittensor""
  }
]"
E07000198,"[
  {
    ""latitude"": 52.4138,
    ""longitude"": 0.7446,
    ""name"": ""Thetford""
  },
  {
    ""latitude"": 52.6817,
    ""longitude"": 0.9428,
    ""name"": ""Dereham""
  },
  {
    ""latitude"": 52.5167,
    ""longitude"": 1.0167,
    ""name"": ""Attleborough""
  },
  {
    ""latitude"": 52.5697,
    ""longitude"": 0.8275,
    ""name"": ""Watton""
  },
  {
    ""latitude"": 52.6472,
    ""longitude"": 0.6914,
    ""name"": ""Swaffham""
  },
  {
    ""latitude"": 52.5667,
    ""longitude"": 1.1167,
    ""name"": ""Wymondham""
  },
  {
    ""latitude"": 52.5283,
    ""longitude"": 1.0233,
    ""name"": ""Attleborough North""
  },
  {
    ""latitude"": 52.4333,
    ""longitude"": 0.9167,
    ""name"": ""East Harling""
  },
  {
    ""latitude"": 52.6333,
    ""longitude"": 0.7667,
    ""name"": ""Necton""
  },
  {
    ""latitude"": 52.5333,
    ""longitude"": 0.9667,
    ""name"": ""Great Ellingham""
  }
]"
E07000199,"[
  {
    ""latitude"": 52.6345,
    ""longitude"": -1.6947,
    ""name"": ""Tamworth""
  },
  {
    ""latitude"": 52.6111,
    ""longitude"": -1.6778,
    ""name"": ""Wilnecote""
  },
  {
    ""latitude"": 52.6278,
    ""longitude"": -1.6611,
    ""name"": ""Amington""
  },
  {
    ""latitude"": 52.6222,
    ""longitude"": -1.6778,
    ""name"": ""Glascote""
  },
  {
    ""latitude"": 52.6278,
    ""longitude"": -1.7056,
    ""name"": ""Belgrave""
  },
  {
    ""latitude"": 52.6333,
    ""longitude"": -1.6833,
    ""name"": ""Bolehall""
  },
  {
    ""latitude"": 52.6056,
    ""longitude"": -1.6611,
    ""name"": ""Stonydelph""
  },
  {
    ""latitude"": 52.65,
    ""longitude"": -1.6944,
    ""name"": ""Coton Green""
  },
  {
    ""latitude"": 52.6111,
    ""longitude"": -1.7,
    ""name"": ""Fazeley""
  },
  {
    ""latitude"": 52.6167,
    ""longitude"": -1.6722,
    ""name"": ""Two Gates""
  }
]"
E07000200,"[
  {
    ""latitude"": 52.05,
    ""longitude"": 0.97,
    ""name"": ""Babergh""
  },
  {
    ""latitude"": 52.0442,
    ""longitude"": 0.9528,
    ""name"": ""Hadleigh""
  },
  {
    ""latitude"": 52.038,
    ""longitude"": 0.731,
    ""name"": ""Sudbury""
  },
  {
    ""latitude"": 52.078,
    ""longitude"": 0.718,
    ""name"": ""Long Melford""
  },
  {
    ""latitude"": 52.107,
    ""longitude"": 0.797,
    ""name"": ""Lavenham""
  },
  {
    ""latitude"": 52.026,
    ""longitude"": 0.723,
    ""name"": ""Great Cornard""
  },
  {
    ""latitude"": 51.97,
    ""longitude"": 1.012,
    ""name"": ""East Bergholt""
  },
  {
    ""latitude"": 51.972,
    ""longitude"": 0.87,
    ""name"": ""Nayland""
  },
  {
    ""latitude"": 52.103,
    ""longitude"": 0.903,
    ""name"": ""Bildeston""
  },
  {
    ""latitude"": 52.011,
    ""longitude"": 0.828,
    ""name"": ""Boxford""
  }
]"
E07000202,"[
  {
    ""latitude"": 52.0567,
    ""longitude"": 1.155,
    ""name"": ""Ipswich""
  },
  {
    ""latitude"": 52.0608,
    ""longitude"": 1.2361,
    ""name"": ""Kesgrave""
  },
  {
    ""latitude"": 51.9634,
    ""longitude"": 1.3511,
    ""name"": ""Felixstowe""
  },
  {
    ""latitude"": 52.0936,
    ""longitude"": 1.3167,
    ""name"": ""Woodbridge""
  },
  {
    ""latitude"": 52.0667,
    ""longitude"": 1.2833,
    ""name"": ""Martlesham""
  },
  {
    ""latitude"": 52.0667,
    ""longitude"": 1.2,
    ""name"": ""Rushmere St Andrew""
  },
  {
    ""latitude"": 51.9833,
    ""longitude"": 1.3167,
    ""name"": ""Trimley St Mary""
  },
  {
    ""latitude"": 52.15,
    ""longitude"": 1.6,
    ""name"": ""Aldeburgh""
  },
  {
    ""latitude"": 52.2064,
    ""longitude"": 1.5769,
    ""name"": ""Leiston""
  },
  {
    ""latitude"": 52.2147,
    ""longitude"": 1.4917,
    ""name"": ""Saxmundham""
  }
]"
E07000203,"[
  {
    ""latitude"": 52.23,
    ""longitude"": 1.12,
    ""name"": ""Mid Suffolk""
  },
  {
    ""latitude"": 52.19,
    ""longitude"": 1,
    ""name"": ""Stowmarket""
  },
  {
    ""latitude"": 52.15,
    ""longitude"": 1.06,
    ""name"": ""Needham Market""
  },
  {
    ""latitude"": 52.32,
    ""longitude"": 1.14,
    ""name"": ""Eye""
  },
  {
    ""latitude"": 52.23,
    ""longitude"": 1.18,
    ""name"": ""Debenham""
  },
  {
    ""latitude"": 52.24,
    ""longitude"": 0.91,
    ""name"": ""Elmswell""
  },
  {
    ""latitude"": 52.25,
    ""longitude"": 0.82,
    ""name"": ""Thurston""
  },
  {
    ""latitude"": 52.22,
    ""longitude"": 0.87,
    ""name"": ""Woolpit""
  },
  {
    ""latitude"": 52.31,
    ""longitude"": 1.3,
    ""name"": ""Stradbroke""
  },
  {
    ""latitude"": 52.25,
    ""longitude"": 1.1,
    ""name"": ""Mendlesham""
  }
]"
E07000032,"[
  {
    ""latitude"": 53.2357,
    ""longitude"": -1.4277,
    ""name"": ""Chesterfield""
  },
  {
    ""latitude"": 53.3027,
    ""longitude"": -1.4652,
    ""name"": ""Dronfield""
  },
  {
    ""latitude"": 53.1667,
    ""longitude"": -1.4215,
    ""name"": ""Clay Cross""
  },
  {
    ""latitude"": 53.2667,
    ""longitude"": -1.355,
    ""name"": ""Staveley""
  },
  {
    ""latitude"": 53.2,
    ""longitude"": -1.4333,
    ""name"": ""Wingerworth""
  },
  {
    ""latitude"": 53.3167,
    ""longitude"": -1.3667,
    ""name"": ""Eckington""
  },
  {
    ""latitude"": 53.3333,
    ""longitude"": -1.3167,
    ""name"": ""Killamarsh""
  },
  {
    ""latitude"": 53.25,
    ""longitude"": -1.3917,
    ""name"": ""Brimington""
  },
  {
    ""latitude"": 53.1833,
    ""longitude"": -1.3833,
    ""name"": ""North Wingfield""
  },
  {
    ""latitude"": 53.1667,
    ""longitude"": -1.35,
    ""name"": ""Holmewood""
  }
]"
E07000033,"[
  {
    ""latitude"": 53.2944,
    ""longitude"": -2.1167,
    ""name"": ""Bollington""
  },
  {
    ""latitude"": 53.3017,
    ""longitude"": -2.3756,
    ""name"": ""Knutsford""
  },
  {
    ""latitude"": 53.3269,
    ""longitude"": -2.2309,
    ""name"": ""Wilmslow""
  },
  {
    ""latitude"": 53.3014,
    ""longitude"": -2.2369,
    ""name"": ""Alderley Edge""
  },
  {
    ""latitude"": 53.35,
    ""longitude"": -2.1167,
    ""name"": ""Poynton""
  },
  {
    ""latitude"": 53.2833,
    ""longitude"": -2.15,
    ""name"": ""Prestbury""
  },
  {
    ""latitude"": 53.35,
    ""longitude"": -2.2167,
    ""name"": ""Handforth""
  },
  {
    ""latitude"": 53.3583,
    ""longitude"": -2.0389,
    ""name"": ""Disley""
  },
  {
    ""latitude"": 53.26,
    ""longitude"": -2.125,
    ""name"": ""Macclesfield""
  },
  {
    ""latitude"": 53.2667,
    ""longitude"": -2.2833,
    ""name"": ""Chelford""
  }
]"
